account_number,transaction_date,transaction_value,balance
68891568,2023-02-13,38.13,902.97
68891568,2023-02-13,-30.41,825.74
68973836,2023-02-13,1273.1,2885.11
69090518,2023-02-13,20.05,378.9999999999999
69302678,2023-02-13,132.03,1125.8600000000001
69447534,2023-02-13,101.4,-164.13
69468071,2023-02-13,-16.68,2826.2000000000003
69556322,2023-02-13,-125.48,971.7900000000001
69647833,2023-02-13,-136.97,893.6299999999999
69647833,2023-02-13,115.44,786.4699999999999
69648759,2023-02-13,-155.67,-884.5600000000001
69664627,2023-02-13,1482.9,2332.92
70013367,2023-02-13,140.35,811.52
70034563,2023-02-13,-137.98,526.5300000000001
70049609,2023-02-13,-109.89,299.09000000000003
70351135,2023-02-13,128.72,134.68999999999997
70375931,2023-02-13,87.16,1166.76
70384410,2023-02-13,-55.38,1779.27
70567557,2023-02-13,-87.73,1252.75
70954264,2023-02-13,-82.91,-230.37
70989002,2023-02-13,-87.73,694.42
71051904,2023-02-13,117.36,172.28
71082437,2023-02-13,96.6,786.8200000000002
71135606,2023-02-13,-116.83,567.8100000000002
71183710,2023-02-13,68.68,543.9500000000002
71266283,2023-02-13,-61.15,1881.3300000000002
71266283,2023-02-13,138.97,1899.3700000000001
71266283,2023-02-13,18.04,1675.4900000000002
71394875,2023-02-13,-144.68,954.1899999999998
71444662,2023-02-13,-67.65,-870.55
71643841,2023-02-13,71.39,476.78999999999996
71718483,2023-02-13,90.33,3211.95
72008772,2023-02-13,-175.39,2440.3700000000003
72087700,2023-02-13,-109.9,790.6899999999999
72176895,2023-02-13,-38.14,447.47
72176895,2023-02-13,150.38,-389.92999999999995
72208029,2023-02-13,-80.36,-1763.46
72230395,2023-02-13,-86.69,138.88999999999987
72309641,2023-02-13,-2.2,328.2800000000001
72323206,2023-02-13,-126.09,315.53
72354216,2023-02-13,742.0,2383.88
72354216,2023-02-13,1127.3,2236.83
72526383,2023-02-13,895.2,2453.94
72623919,2023-02-13,-803.9,531.7900000000001
72771982,2023-02-13,81.63,232.79999999999995
72856610,2023-02-13,114.69,900.8600000000001
72971287,2023-02-13,-87.08,-1.8299999999999272
72996601,2023-02-13,-113.52,-485.6299999999998
73009461,2023-02-13,97.88,1046.8799999999999
73282074,2023-02-13,-54.29,-555.96
73321391,2023-02-13,-61.95,-315.92
73328955,2023-02-13,-50.5,-1268.71
73538236,2023-02-13,60.58,193.5
73668192,2023-02-13,-11.9,1843.7299999999998
73744504,2023-02-13,-128.61,4.249999999999972
73744504,2023-02-13,165.67,-133.33000000000004
73782061,2023-02-13,-58.23,764.42
73782061,2023-02-13,-69.25,600.42
73878828,2023-02-13,-7.29,128.55000000000013
73878828,2023-02-13,86.65,66.14000000000013
73983591,2023-02-13,-152.46,-1622.52
73983601,2023-02-13,-37.22,148.49999999999997
74252410,2023-02-13,-1207.7,464.51
74365725,2023-02-13,81.71,690.88
74367877,2023-02-13,-118.64,1093.28
74387481,2023-02-13,-91.88,73.8800000000001
74441123,2023-02-13,-139.35,-796.33
74544582,2023-02-13,-28.8,-678.4200000000001
74544582,2023-02-13,-46.08,-874.8800000000001
74703933,2023-02-13,-152.17,1273.01
74770758,2023-02-13,-62.47,1208.2899999999997
74770758,2023-02-13,180.81,1248.0299999999997
75027308,2023-02-13,70.81,356.52
75068844,2023-02-13,-205.21,561.02
75134291,2023-02-13,-1261.6,2433.85
75164598,2023-02-13,1529.4,2267.63
75216128,2023-02-13,136.0,1585.4300000000003
75216128,2023-02-13,145.9,1622.7400000000002
75355842,2023-02-13,-167.23,383.53000000000003
75355842,2023-02-13,36.43,317.91
75394177,2023-02-13,-67.76,122.47999999999995
75468090,2023-02-13,82.14,3240.87
75553043,2023-02-13,87.33,887.8000000000001
75553043,2023-02-13,172.54,760.94
75553043,2023-02-13,-126.86,604.9000000000001
75687743,2023-02-13,710.3,1147.8899999999999
75687743,2023-02-13,-101.21,1023.4499999999998
75696521,2023-02-13,-443.1,484.93
75954317,2023-02-13,129.66,1607.4499999999998
75954317,2023-02-13,760.4,1730.3199999999997
76096120,2023-02-13,99.42,1076.44
76099143,2023-02-13,61.09,414.56
76122310,2023-02-13,32.2,550.44
76273831,2023-02-13,-110.79,776.28
76336076,2023-02-13,109.43,301.15999999999997
76343783,2023-02-13,113.56,3048.6
76355557,2023-02-13,184.5,366.05
76524911,2023-02-13,176.26,329.75
76537084,2023-02-13,-76.36,925.82
76720959,2023-02-13,-166.54,690.4100000000001
76847816,2023-02-13,-92.93,713.4199999999997
76869375,2023-02-13,-82.75,1173.4400000000003
77017650,2023-02-13,-95.8,722.97
77017650,2023-02-13,98.44,666.5500000000001
77026279,2023-02-13,1640.8,1862.37
77026279,2023-02-13,101.58,1725.3899999999999
77289104,2023-02-13,-148.04,1028.5100000000002
77342574,2023-02-13,-187.69,-2861.7200000000003
77379844,2023-02-13,136.6,-90.36
77551209,2023-02-13,-573.2,1859.3999999999999
77668890,2023-02-13,-174.4,646.66
77792490,2023-02-13,132.28,723.79
77838890,2023-02-13,-11.3,1939.67
77841390,2023-02-13,-151.37,2188.7500000000005
77847751,2023-02-13,-195.79,605.96
77966293,2023-02-13,-134.41,989.36
78047487,2023-02-13,417.33,356.18
78065026,2023-02-13,38.34,3.3700000000000045
78076137,2023-02-13,78.91,1140.02
78076137,2023-02-13,115.5,405.72
78129803,2023-02-13,-122.36,508.1099999999998
78129803,2023-02-13,-41.75,428.26999999999975
78234498,2023-02-13,1369.6,2249.54
78268704,2023-02-13,-86.16,2322.84
78296743,2023-02-13,-143.84,-2030.2600000000004
78296743,2023-02-13,62.36,-2365.1600000000003
78343618,2023-02-13,107.47,-2359.99
78392456,2023-02-13,108.51,970.54
78395863,2023-02-13,-1619.3,-781.8899999999999
78493642,2023-02-13,167.69,1473.1100000000001
78541427,2023-02-13,-32.87,-1488.78
78667134,2023-02-13,-97.07,617.4200000000001
78667134,2023-02-13,77.77,562.35
78773905,2023-02-13,-51.02,-754.55
78807944,2023-02-13,-169.34,576.0299999999999
78807944,2023-02-13,92.53,414.22999999999985
78844183,2023-02-13,-50.34,-282.78999999999996
78905675,2023-02-13,11.07,-30.32999999999999
78905675,2023-02-13,-48.01,-110.25
78927989,2023-02-13,66.32,-137.67999999999995
78927989,2023-02-13,66.55,-85.41999999999996
79015773,2023-02-13,-95.84,668.3
79033058,2023-02-13,68.89,-216.63000000000005
79036903,2023-02-13,-137.26,-91.02999999999992
79069274,2023-02-13,-103.74,293.42
79090076,2023-02-13,-101.12,1191.57
79169988,2023-02-13,212.1,1506.2099999999998
79169988,2023-02-13,58.3,1412.6499999999999
79307217,2023-02-13,79.08,668.6400000000001
79435523,2023-02-13,91.9,-443.34000000000003
79566627,2023-02-13,-115.11,-917.3299999999999
79656355,2023-02-13,-57.3,2462.6200000000003
79757019,2023-02-13,74.11,168.76999999999998
80040176,2023-02-13,-245.04,205.4800000000002
80046304,2023-02-13,-109.48,1066.42
80135904,2023-02-13,119.48,1429.5099999999998
80283776,2023-02-13,-123.29,55.50999999999993
80291188,2023-02-13,-75.56,236.15999999999997
80325529,2023-02-13,590.6,1526.6899999999998
80355773,2023-02-13,-82.14,838.0799999999999
80379245,2023-02-13,-40.77,1032.1999999999998
80428983,2023-02-13,-564.4,-174.96999999999997
80428983,2023-02-13,-68.69,-352.49
80596699,2023-02-13,48.65,691.7299999999999
80678427,2023-02-13,-140.79,-920.1900000000002
80678577,2023-02-13,163.65,621.9
80747298,2023-02-13,119.77,1026.3400000000001
80808205,2023-02-13,-193.89,-2419.8799999999997
80808205,2023-02-13,214.61,-3437.4799999999996
80811957,2023-02-13,-112.22,154.3
80939694,2023-02-13,-79.57,1810.0200000000002
81159651,2023-02-13,-109.6,731.7499999999999
81206535,2023-02-13,190.89,942.71
81227009,2023-02-13,144.19,1390.82
81245588,2023-02-13,-120.39,722.8000000000001
81336389,2023-02-13,-216.08,-30.159999999999982
81336389,2023-02-13,99.54,-180.07
81398388,2023-02-13,-97.88,859.48
81475774,2023-02-13,-196.98,1357.5900000000001
81527490,2023-02-13,174.92,267.48
81527490,2023-02-13,100.05,152.04000000000002
81646873,2023-02-13,679.8,709.8199999999999
82027257,2023-02-13,-154.82,711.72
82027257,2023-02-13,88.79,637.4200000000001
82101740,2023-02-13,-153.41,298.55999999999995
82177278,2023-02-13,-130.79,784.19
82233451,2023-02-13,-167.85,880.6700000000001
82263080,2023-02-13,133.67,1702.72
82314789,2023-02-13,-1340.1,-559.3899999999999
82424659,2023-02-13,151.48,666.2100000000002
82461559,2023-02-13,37.14,501.38
82558079,2023-02-13,26.9,394.13
82558079,2023-02-13,-54.59,317.03
82589836,2023-02-13,-146.02,635.04
82589836,2023-02-13,-113.04,497.40999999999997
82696309,2023-02-13,-114.97,264.87
82734145,2023-02-13,-85.04,1060.57
82734145,2023-02-13,650.5,1177.09
82734145,2023-02-13,116.52,1262.9299999999998
82807528,2023-02-13,-18.91,151.28000000000003
82879607,2023-02-13,-109.8,133.38
82911152,2023-02-13,-1104.0,-507.55000000000007
83128544,2023-02-13,-128.53,-184.47
83166098,2023-02-13,-110.56,1374.33
83166098,2023-02-13,37.83,1208.51
83187508,2023-02-13,-158.35,2905.7000000000003
83191889,2023-02-13,170.43,735.8399999999999
83202693,2023-02-13,93.53,-91.46999999999997
83281565,2023-02-13,-174.92,823.5900000000001
83302154,2023-02-13,206.87,-11.679999999999978
83443439,2023-02-13,117.1,1506.12
83530155,2023-02-13,-1006.5,-494.0699999999998
83530541,2023-02-13,-1316.4,-750.4300000000001
83557419,2023-02-13,-98.9,354.29
83565726,2023-02-13,100.74,248.79999999999984
83698413,2023-02-13,-100.01,334.53
83698413,2023-02-13,141.46,244.52999999999997
83796561,2023-02-13,69.83,-1749.9000000000003
83828891,2023-02-13,84.03,953.4
83854141,2023-02-13,26.38,216.97000000000003
83891783,2023-02-13,-123.62,-864.62
84070285,2023-02-13,-128.19,1188.46
84070285,2023-02-13,82.37,1264.23
84070285,2023-02-13,75.77,1194.68
84334262,2023-02-13,-207.6,1054.86
84375036,2023-02-13,-130.89,876.27
84396180,2023-02-13,31.4,-649.16
84406205,2023-02-13,94.34,-868.2899999999998
84411377,2023-02-13,-351.6,770.99
84416510,2023-02-13,124.59,1909.43
84418749,2023-02-13,21.61,748.7199999999998
84656105,2023-02-13,189.28,2243.0100000000007
84695068,2023-02-13,1764.4,2408.84
84746166,2023-02-13,-32.0,-725.1
84778718,2023-02-13,1183.8,1969.6499999999999
84853260,2023-02-13,-72.3,907.1
84951477,2023-02-13,-551.6,135.43999999999986
84969883,2023-02-13,845.0,407.12000000000006
85156953,2023-02-13,-93.42,1212.0700000000002
85238291,2023-02-13,197.96,230.73
85341369,2023-02-13,28.34,1156.13
85344981,2023-02-13,-1128.7,1235.8299999999997
85399459,2023-02-13,-1037.0,-641.15
85420056,2023-02-13,177.1,334.35999999999996
85435135,2023-02-13,-178.37,456.01000000000005
85490561,2023-02-13,-205.74,367.4000000000001
85496714,2023-02-13,69.85,1461.92
85496714,2023-02-13,99.37,1494.8600000000001
85498936,2023-02-13,39.45,-1689.18
85503501,2023-02-13,190.68,872.4000000000001
85679194,2023-02-13,31.28,960.28
85723355,2023-02-13,112.23,633.24
85724829,2023-02-13,185.47,640.15
85826354,2023-02-13,100.81,749.59
85826354,2023-02-13,64.85,705.21
85839285,2023-02-13,-193.12,1130.53
85841767,2023-02-13,-168.64,-340.15999999999997
85902834,2023-02-13,138.48,1001.6800000000001
85902834,2023-02-13,731.4,917.84
85939269,2023-02-13,-174.71,282.57
85939269,2023-02-13,154.15,161.26999999999998
85994636,2023-02-13,63.33,811.5500000000001
86007729,2023-02-13,111.6,573.22
86020532,2023-02-13,44.97,985.2200000000001
86031592,2023-02-13,-331.8,451.86999999999983
86053438,2023-02-13,-42.14,1526.87
86053438,2023-02-13,147.5,1604.3899999999999
86086812,2023-02-13,-106.61,620.47
86155528,2023-02-13,-107.63,876.6700000000001
86169883,2023-02-13,-191.61,-231.59000000000003
86190489,2023-02-13,-184.29,534.3500000000001
86190489,2023-02-13,-89.42,397.6800000000002
86228741,2023-02-13,-139.65,464.77
86266595,2023-02-13,-60.37,603.6700000000001
86297017,2023-02-13,531.4,1916.28
86406958,2023-02-13,34.99,255.76999999999987
86489618,2023-02-13,166.16,689.4499999999999
86655008,2023-02-13,-66.83,-507.61
86737119,2023-02-13,176.56,122.20999999999995
86788651,2023-02-13,-283.4,622.35
86864320,2023-02-13,-63.43,865.49
86870860,2023-02-13,228.38,-697.4000000000002
86941058,2023-02-13,173.15,666.5500000000006
87010556,2023-02-13,99.56,623.4599999999999
87171530,2023-02-13,182.68,110.87
87179572,2023-02-13,-109.43,1973.6299999999997
87179572,2023-02-13,223.88,2065.0599999999995
87195449,2023-02-13,110.9,285.48999999999995
87261089,2023-02-13,613.62,766.22
87261106,2023-02-13,-149.28,-41.430000000000014
87276000,2023-02-13,-40.2,1147.8200000000002
87325576,2023-02-13,116.37,146.01999999999998
87433733,2023-02-13,-139.75,-373.65
87504607,2023-02-13,-83.49,1004.9000000000001
87556975,2023-02-13,1372.5,1698.94
87735660,2023-02-13,101.83,986.3
87735660,2023-02-13,152.92,1066.11
87827496,2023-02-13,-107.8,797.12
87836000,2023-02-13,-115.15,728.34
87911550,2023-02-13,-72.76,84.06
87967388,2023-02-13,-882.7,2222.84
87967388,2023-02-13,1393.1,2312.07
87967388,2023-02-13,89.23,-47.029999999999745
88160468,2023-02-13,-143.47,-372.15000000000003
88306714,2023-02-13,36.71,730.1700000000001
88489173,2023-02-13,-145.71,250.19999999999996
88538200,2023-02-13,127.83,3151.1099999999997
88568543,2023-02-13,1215.8,695.05
88657589,2023-02-13,-129.33,930.6999999999999
88681540,2023-02-13,-96.66,531.6800000000001
88926132,2023-02-13,-75.67,2681.3600000000006
88926132,2023-02-13,152.58,2564.8400000000006
88926132,2023-02-13,-116.52,300.5400000000004
88933315,2023-02-13,-1828.9,-1622.5600000000002
89194917,2023-02-13,-122.32,96.20999999999997
89438779,2023-02-13,-69.44,1359.93
89471153,2023-02-13,153.64,287.34
89471153,2023-02-13,81.41,172.55999999999997
89697097,2023-02-13,-1737.4,-1114.95
89720252,2023-02-13,192.75,1185.3
90044139,2023-02-13,-94.48,262.79999999999995
90118682,2023-02-13,-123.94,1.5399999999999885
90203948,2023-02-13,-116.37,2591.75
90233696,2023-02-13,-40.3,625.0099999999999
90313378,2023-02-13,-103.79,1461.48
90446254,2023-02-13,-100.81,364.4599999999999
90625637,2023-02-13,107.06,483.98999999999995
90625637,2023-02-13,60.63,297.64
90745743,2023-02-13,-9.21,474.8
90851200,2023-02-13,-81.71,-97.58999999999997
90982016,2023-02-13,142.5,950.22
91020929,2023-02-13,39.39,165.13
91184544,2023-02-13,1207.7,1317.75
91246568,2023-02-13,94.78,-38.06999999999996
91259453,2023-02-13,1801.4,2796.1099999999997
91747441,2023-02-13,-129.66,446.77000000000004
91829198,2023-02-13,90.34,482.78
91885907,2023-02-13,-110.64,951.1699999999997
91943555,2023-02-13,201.7,408.16999999999996
92145159,2023-02-13,-2208.4,-545.1300000000001
92212099,2023-02-13,-7.59,464.91
92214557,2023-02-13,113.72,2508.16
92234913,2023-02-13,803.9,1233.53
92319358,2023-02-13,157.6,1920.1299999999999
92338537,2023-02-13,30.21,300.7099999999999
92338537,2023-02-13,262.4,278.2199999999999
92376825,2023-02-13,120.9,2364.6899999999996
92551293,2023-02-13,55.02,184.45
92563438,2023-02-13,-118.13,754.2399999999998
92684055,2023-02-13,59.3,382.34000000000003
92770567,2023-02-13,-102.52,729.38
92770567,2023-02-13,136.98,695.63
92770567,2023-02-13,-33.75,551.38
92840827,2023-02-13,82.0,514.11
92840827,2023-02-13,-78.01,356.70000000000005
92931020,2023-02-13,-120.86,-1933.13
93009261,2023-02-13,-213.83,3693.93
93147630,2023-02-13,-116.92,566.0
93147630,2023-02-13,130.18,429.28
93306742,2023-02-13,181.51,631.88
93306742,2023-02-13,61.83,675.75
93388304,2023-02-13,-3.02,637.07
93745446,2023-02-13,-91.07,205.47000000000017
93932516,2023-02-13,-62.36,-205.68999999999986
93981472,2023-02-13,-190.17,1032.6899999999998
94044891,2023-02-13,57.47,333.49
94060198,2023-02-13,59.66,-133.8599999999998
94082779,2023-02-13,89.28,190.24
94096082,2023-02-13,-134.28,813.1800000000001
94331180,2023-02-13,-105.42,-40.499999999999986
94566140,2023-02-13,44.94,-324.35999999999996
94645169,2023-02-13,128.94,488.1400000000001
94660017,2023-02-13,41.61,244.15
94660017,2023-02-13,123.64,291.18
94677908,2023-02-13,-1534.6,-932.8999999999999
94716844,2023-02-13,-62.9,726.8100000000001
94716844,2023-02-13,80.74,624.94
94729530,2023-02-13,-142.57,915.8400000000001
94729530,2023-02-13,163.99,1020.3400000000001
94796578,2023-02-13,48.09,52.149999999999935
94814824,2023-02-13,-87.99,679.74
95081571,2023-02-13,156.71,1922.7900000000002
95367755,2023-02-13,-130.71,307.19
95367755,2023-02-13,63.17,205.53
95412973,2023-02-13,-163.93,494.71000000000004
95446510,2023-02-13,-129.87,319.82000000000005
95600095,2023-02-13,91.81,491.82000000000005
95642341,2023-02-13,134.41,-48.14000000000017
95642341,2023-02-13,104.51,-5.880000000000173
95674888,2023-02-13,-19.59,2202.29
95674888,2023-02-13,1258.1,2279.7599999999998
95674888,2023-02-13,77.47,2284.4199999999996
95674888,2023-02-13,4.66,2234.5299999999997
95743658,2023-02-13,27.74,1495.23
95993993,2023-02-13,113.79,-1018.8
96051784,2023-02-13,77.46,-952.5999999999999
96121732,2023-02-13,-75.16,2505.76
96121732,2023-02-13,164.0,2604.82
96197628,2023-02-13,-27.53,831.9000000000001
96200049,2023-02-13,43.6,1351.4999999999998
96227490,2023-02-13,-1291.9,-197.64000000000013
96236719,2023-02-13,55.83,3263.3799999999997
96319450,2023-02-13,-207.88,854.5899999999999
96649120,2023-02-13,-36.33,299.9
96756719,2023-02-13,61.95,162.20000000000002
96847078,2023-02-13,-118.13,443.75000000000017
97010482,2023-02-13,-41.77,765.78
97187999,2023-02-13,-9.25,530.87
97265555,2023-02-13,-159.05,-84.82999999999998
97294152,2023-02-13,-95.61,1420.9300000000003
97405607,2023-02-13,-139.57,1544.9499999999998
97439311,2023-02-13,705.9,1149.9699999999998
97521278,2023-02-13,121.92,637.0899999999999
97624673,2023-02-13,130.33,730.3599999999999
97762952,2023-02-13,471.8,644.8300000000002
97843608,2023-02-13,104.69,419.18
97913385,2023-02-13,-27.72,581.1399999999999
97939041,2023-02-13,-18.39,1172.37
97939041,2023-02-13,80.1,1027.27
97970258,2023-02-13,-94.05,-195.32
97985291,2023-02-13,-62.88,394.1599999999999
98043237,2023-02-13,-473.2,-156.23999999999998
98043237,2023-02-13,78.91,-231.26
98112233,2023-02-13,-739.3,-159.01999999999998
98112233,2023-02-13,114.36,-45.609999999999985
98112233,2023-02-13,113.41,-147.09999999999997
98138904,2023-02-13,46.29,764.4299999999998
98237008,2023-02-13,93.16,751.7699999999998
98237008,2023-02-13,199.57,589.7199999999998
98336782,2023-02-13,128.1,213.04
98353764,2023-02-13,-85.2,578.95
98459176,2023-02-13,-155.17,-1247.31
98568929,2023-02-13,-83.47,1731.29
98575383,2023-02-13,-99.42,307.62999999999994
98575383,2023-02-13,-139.76,163.05999999999995
98611122,2023-02-13,-57.19,1576.98
98611122,2023-02-13,118.5,1406.19
98671410,2023-02-13,-32.37,1383.8100000000002
98821521,2023-02-13,-88.56,900.9200000000001
98821521,2023-02-13,139.98,748.32
98882225,2023-02-13,259.39,-360.72
99244906,2023-02-13,-50.52,565.5900000000001
99481977,2023-02-13,-89.48,679.03
99553778,2023-02-13,-63.69,-58.65000000000004
99709741,2023-02-13,73.82,46.34
99791709,2023-02-13,78.32,-414.09000000000003
99937043,2023-02-13,-125.33,704.6800000000001
10011977,2023-02-14,-43.89,1406.9199999999998
10034341,2023-02-14,123.13,1677.9999999999998
10091076,2023-02-14,53.92,912.19
10091076,2023-02-14,53.72,901.97
10231977,2023-02-14,-1410.1,-1221.86
10231977,2023-02-14,78.92,-1945.2599999999998
10243581,2023-02-14,-20.17,-1638.5900000000001
10273387,2023-02-14,130.68,617.51
10288821,2023-02-14,228.52,898.85
10464544,2023-02-14,-463.1,1459.1
10464544,2023-02-14,987.9,1377.84
10521885,2023-02-14,70.6,476.68
10521885,2023-02-14,150.19,530.03
10553619,2023-02-14,873.9,770.13
10553619,2023-02-14,1485.6,727.11
10586481,2023-02-14,-49.53,370.71000000000004
10675607,2023-02-14,-19.11,-756.88
10799356,2023-02-14,-94.16,-608.1000000000001
10819898,2023-02-14,98.15,973.53
10819898,2023-02-14,114.54,1021.36
10949168,2023-02-14,52.81,281.74
11008868,2023-02-14,93.56,384.65
11026937,2023-02-14,-42.26,118.77000000000001
11061291,2023-02-14,121.86,-114.86999999999998
11110085,2023-02-14,-147.67,4194.599999999999
11110085,2023-02-14,1397.8,4041.7599999999993
11251776,2023-02-14,79.08,-111.9799999999999
11306584,2023-02-14,-71.74,2479.900000000001
11359678,2023-02-14,62.24,823.0
11522216,2023-02-14,82.97,1104.35
11662506,2023-02-14,-84.35,264.1699999999999
11662506,2023-02-14,-77.33,-1133.63
11694020,2023-02-14,1.29,-403.39999999999986
11728970,2023-02-14,-135.18,878.2199999999999
11831265,2023-02-14,157.99,20.29000000000002
11836917,2023-02-14,90.66,768.1600000000001
11836917,2023-02-14,165.55,856.0400000000001
12088180,2023-02-14,190.9,824.13
12111805,2023-02-14,-202.54,491.41
12198380,2023-02-14,67.66,603.1199999999999
12233762,2023-02-14,150.86,-387.9199999999999
12388837,2023-02-14,111.37,599.7900000000001
12423613,2023-02-14,95.13,-1177.48
12440230,2023-02-14,-197.12,486.75999999999993
12493067,2023-02-14,-93.04,452.44
12499656,2023-02-14,98.34,485.32000000000005
12583269,2023-02-14,80.89,932.71
12725274,2023-02-14,-58.28,673.6700000000001
12725274,2023-02-14,412.8,510.7700000000001
12859818,2023-02-14,-203.37,-533.42
13167285,2023-02-14,-136.9,-404.58
13322659,2023-02-14,-106.38,191.8
13474543,2023-02-14,264.6,962.4200000000001
13474543,2023-02-14,159.08,1039.25
13551717,2023-02-14,-42.85,-2119.32
13563384,2023-02-14,70.05,256.63
13687711,2023-02-14,734.3,1131.4
13788234,2023-02-14,147.03,123.87999999999994
13788234,2023-02-14,112.47,213.94999999999993
13945841,2023-02-14,473.7,856.53
14052052,2023-02-14,117.55,-565.1599999999999
14136082,2023-02-14,351.6,1377.6299999999999
14183437,2023-02-14,-90.85,2861.45
14253152,2023-02-14,-130.43,218.26999999999995
14253152,2023-02-14,100.16,-745.23
14337606,2023-02-14,-132.03,-1734.49
14448009,2023-02-14,-1300.7,-3493.15
14448009,2023-02-14,78.98,-3508.13
14505806,2023-02-14,-71.51,2736.45
14564252,2023-02-14,-133.0,-27.99000000000001
14600288,2023-02-14,-138.07,616.0300000000001
14812157,2023-02-14,-117.1,334.21999999999986
14840078,2023-02-14,-82.99,209.47000000000003
14866733,2023-02-14,83.68,302.20000000000005
14866733,2023-02-14,-38.4,208.54000000000005
14897645,2023-02-14,106.92,332.15999999999997
14907946,2023-02-14,115.04,1124.01
14907946,2023-02-14,190.15,1222.04
14907946,2023-02-14,98.03,1154.34
14907946,2023-02-14,-67.7,992.9999999999999
15044055,2023-02-14,-181.71,-1234.7599999999998
15044055,2023-02-14,161.91,-1181.9799999999998
15052808,2023-02-14,127.23,2732.1000000000004
15052808,2023-02-14,-71.18,1444.1000000000004
15265650,2023-02-14,-25.57,-246.35000000000002
15296624,2023-02-14,-141.82,828.5300000000001
15377274,2023-02-14,102.73,1109.5500000000002
15428008,2023-02-14,-47.89,-1904.2400000000002
15563919,2023-02-14,36.91,1987.0499999999997
15779976,2023-02-14,-127.27,-219.85000000000002
15779976,2023-02-14,-100.83,-348.24
15793232,2023-02-14,57.42,1583.8100000000002
15841031,2023-02-14,124.32,776.4000000000001
15918861,2023-02-14,-103.16,905.22
15922706,2023-02-14,1370.2,2275.3199999999997
15980710,2023-02-14,134.36,1368.39
16063411,2023-02-14,-77.8,947.7900000000001
16063411,2023-02-14,128.86,964.9000000000001
16087504,2023-02-14,18.85,-622.0500000000001
16124993,2023-02-14,-643.6,1244.7699999999998
16124993,2023-02-14,-104.78,1101.6999999999998
16191280,2023-02-14,-77.77,1895.3800000000003
16270746,2023-02-14,227.16,1291.44
16306280,2023-02-14,79.84,1490.8500000000001
16453812,2023-02-14,-159.89,359.35
16506904,2023-02-14,-53.69,44.420000000000016
16977372,2023-02-14,-89.47,903.7199999999999
17085651,2023-02-14,-159.82,-3563.37
17138963,2023-02-14,-35.48,-1170.8700000000001
17191420,2023-02-14,-98.15,868.12
17264146,2023-02-14,-76.94,307.99
17264146,2023-02-14,58.68,144.60000000000002
17434670,2023-02-14,43.72,-642.7799999999997
17533114,2023-02-14,-123.27,-7.360000000000028
17534364,2023-02-14,102.43,569.28
17648252,2023-02-14,132.3,954.3700000000001
17669623,2023-02-14,-125.94,457.7299999999999
17669623,2023-02-14,106.34,393.5099999999999
17840180,2023-02-14,124.14,601.51
17868317,2023-02-14,124.33,788.1000000000001
17925406,2023-02-14,112.38,772.26
18052851,2023-02-14,48.19,586.1700000000001
18133554,2023-02-14,107.81,4234.64
18185362,2023-02-14,-1955.6,-1259.2699999999998
18198770,2023-02-14,146.89,286.3
18305932,2023-02-14,-120.95,662.89
18305932,2023-02-14,79.12,644.66
18308848,2023-02-14,147.36,690.33
18346988,2023-02-14,-856.5,-1083.92
18348734,2023-02-14,-98.15,-792.8200000000006
18447548,2023-02-14,-1370.8,-919.68
18517970,2023-02-14,-92.12,405.98000000000013
18582171,2023-02-14,123.86,1082.23
18582171,2023-02-14,45.9,996.85
18645136,2023-02-14,61.15,927.7700000000002
18685463,2023-02-14,73.39,630.45
18685463,2023-02-14,118.69,710.45
18859451,2023-02-14,46.16,118.34
19001745,2023-02-14,-82.89,929.49
19001745,2023-02-14,102.06,748.25
19220216,2023-02-14,187.8,1185.8899999999999
19315124,2023-02-14,-93.58,1052.28
19315124,2023-02-14,634.0,962.17
19317267,2023-02-14,-113.25,1130.32
19317267,2023-02-14,1191.7,1163.98
19317267,2023-02-14,33.66,965.78
19334563,2023-02-14,-107.17,1589.25
19387921,2023-02-14,-58.94,1213.35
19387921,2023-02-14,162.9,1283.87
19387921,2023-02-14,70.52,1158.05
19429964,2023-02-14,202.54,1356.6899999999998
19574610,2023-02-14,-62.72,595.7399999999999
19647966,2023-02-14,164.29,1509.9099999999999
19647966,2023-02-14,83.33,1415.36
19686460,2023-02-14,754.3,3411.6600000000003
19705767,2023-02-14,46.08,999.6400000000001
19876635,2023-02-14,147.81,341.1000000000001
19920990,2023-02-14,871.5,-572.2500000000001
19956941,2023-02-14,-69.39,2409.7999999999997
20248053,2023-02-14,-179.27,431.1299999999999
20345467,2023-02-14,-154.98,897.05
20413037,2023-02-14,-48.78,203.24
20425065,2023-02-14,-165.75,-1496.36
20705548,2023-02-14,-125.11,2604.8199999999997
20705548,2023-02-14,67.36,2651.43
20705548,2023-02-14,46.61,2620.69
20908067,2023-02-14,-119.75,-1672.3700000000001
21001872,2023-02-14,-98.65,-59.69
21392412,2023-02-14,122.81,1901.8300000000002
21475060,2023-02-14,158.29,-1032.27
21515934,2023-02-14,-100.88,709.8499999999999
21601747,2023-02-14,103.91,936.74
21881168,2023-02-14,-882.0,-246.5800000000001
21918195,2023-02-14,-105.35,133.27999999999994
22099256,2023-02-14,85.88,661.4599999999999
22374612,2023-02-14,-91.9,80.76999999999998
22404690,2023-02-14,934.7,1520.73
22412680,2023-02-14,77.1,879.49
22412680,2023-02-14,104.53,841.37
22412680,2023-02-14,-38.12,772.86
22696687,2023-02-14,-38.42,1078.5099999999998
